order_line_id,order_id,order_status,date,campaign_id,customer_id,product_id,price,quantity
10812-3PTL77-2,10812-3PTL77,Delivered,2019-09-20,,10812,240,28.61,1
10812-3PTL77-1,10812-3PTL77,Delivered,2019-09-20,,10812,150,19.35,1
10676-1ALQ22-2,10676-1ALQ22,Delivered,2019-09-21,,10676,330,95.63,1
10524-4YHN34-2,10524-4YHN34,Delivered,2019-09-21,,10524,160,18.98,1
10524-4YHN34-1,10524-4YHN34,Delivered,2019-09-21,,10524,420,438.48,1
10676-1ALQ22-1,10676-1ALQ22,Delivered,2019-09-21,,10676,140,24.63,1
10524-4YHN34-3,10524-4YHN34,Delivered,2019-09-21,,10524,150,23.74,1
10210-8FCO91-3,10210-8FCO91,Delivered,2019-09-22,,10210,150,21.15,1
10210-8FCO91-4,10210-8FCO91,Delivered,2019-09-22,,10210,240,26.78,2
10726-3HRX05-1,10726-3HRX05,Delivered,2019-09-22,,10726,160,22.01,4
10287-8HNH12-3,10287-8HNH12,Returned,2019-09-22,,10287,320,74.84,1
10287-8HNH12-1,10287-8HNH12,Returned,2019-09-22,,10287,240,26.51,1
10726-3HRX05-4,10726-3HRX05,Delivered,2019-09-22,,10726,160,13.78,1
10726-3HRX05-3,10726-3HRX05,Delivered,2019-09-22,,10726,420,478.8,1
10210-8FCO91-2,10210-8FCO91,Delivered,2019-09-22,,10210,160,15.29,1
10210-8FCO91-1,10210-8FCO91,Delivered,2019-09-22,,10210,240,23.89,1
10726-3HRX05-2,10726-3HRX05,Delivered,2019-09-22,,10726,150,23.74,2
10276-7NBL56-1,10276-7NBL56,Delivered,2019-09-22,,10276,150,18.95,1
10287-8HNH12-2,10287-8HNH12,Returned,2019-09-22,,10287,140,22.22,1
10841-4EAV25-1,10841-4EAV25,Delivered,2019-09-23,,10841,120,34.4,1
10123-3JQO33-1,10123-3JQO33,Delivered,2019-09-23,,10123,230,77.96,1
10047-4LDU72-2,10047-4LDU72,Delivered,2019-09-23,,10047,160,15.62,1
10952-8XPR91-1,10952-8XPR91,Delivered,2019-09-23,,10952,220,50.93,1
10254-2FKH93-1,10254-2FKH93,Delivered,2019-09-23,,10254,340,10.16,1
10248-2RZJ18-1,10248-2RZJ18,Delivered,2019-09-23,,10248,130,33.6,1
10841-4EAV25-2,10841-4EAV25,Delivered,2019-09-23,,10841,150,20.35,1
10841-4EAV25-3,10841-4EAV25,Delivered,2019-09-23,,10841,320,57.52,1
10047-4LDU72-3,10047-4LDU72,Delivered,2019-09-23,,10047,140,24.15,1
10047-4LDU72-1,10047-4LDU72,Delivered,2019-09-23,,10047,240,27.83,1
10952-8XPR91-2,10952-8XPR91,Delivered,2019-09-23,,10952,340,10.97,4
10330-0LLK61-2,10330-0LLK61,Delivered,2019-09-24,,10330,140,22.22,1
10330-0LLK61-3,10330-0LLK61,Delivered,2019-09-24,,10330,160,14.45,1
10330-0LLK61-1,10330-0LLK61,Delivered,2019-09-24,,10330,310,38.46,1
10591-5EPN55-5,10591-5EPN55,Delivered,2019-09-25,,10591,210,95.55,1
10591-5EPN55-1,10591-5EPN55,Delivered,2019-09-25,,10591,150,22.54,1
10746-7FVJ36-1,10746-7FVJ36,Delivered,2019-09-25,,10746,340,9.82,1
10591-5EPN55-4,10591-5EPN55,Delivered,2019-09-25,,10591,240,28.61,2
10591-5EPN55-3,10591-5EPN55,Delivered,2019-09-25,,10591,310,36.38,1
10591-5EPN55-2,10591-5EPN55,Delivered,2019-09-25,,10591,150,19.75,1
10077-9DEI31-2,10077-9DEI31,Delivered,2019-09-26,,10077,150,22.54,1
10077-9DEI31-4,10077-9DEI31,Delivered,2019-09-26,,10077,240,26.51,1
10077-9DEI31-1,10077-9DEI31,Delivered,2019-09-26,,10077,330,122.66,1
10804-9XXV86-1,10804-9XXV86,Delivered,2019-09-26,,10804,230,67.73,1
10804-9XXV86-3,10804-9XXV86,Delivered,2019-09-26,,10804,240,23.89,1
10930-7YZM89-3,10930-7YZM89,Delivered,2019-09-26,,10930,160,16.63,1
10077-9DEI31-5,10077-9DEI31,Delivered,2019-09-26,,10077,160,17.14,1
10930-7YZM89-1,10930-7YZM89,Delivered,2019-09-26,,10930,130,36.62,1
10930-7YZM89-2,10930-7YZM89,Delivered,2019-09-26,,10930,210,95.55,1
10804-9XXV86-2,10804-9XXV86,Delivered,2019-09-26,,10804,430,816.48,1
10077-9DEI31-3,10077-9DEI31,Delivered,2019-09-26,,10077,340,11.78,1
10636-2NJL56-1,10636-2NJL56,Delivered,2019-09-27,,10636,130,32.26,1
10725-7MCY23-1,10725-7MCY23,Delivered,2019-09-28,,10725,210,105,1
10278-7FWF18-1,10278-7FWF18,Delivered,2019-09-28,,10278,210,95.55,1
10263-4CBG58-1,10263-4CBG58,Delivered,2019-09-28,,10263,240,25.73,1
10621-5LSE23-1,10621-5LSE23,Delivered,2019-09-29,,10621,420,579.6,1
10659-9DAQ58-1,10659-9DAQ58,Delivered,2019-09-29,,10659,140,19.56,1
10895-6ODQ88-1,10895-6ODQ88,Canceled,2019-09-29,,10895,240,26.51,2
10393-1KZJ85-1,10393-1KZJ85,Delivered,2019-09-29,,10393,220,44.62,1
10895-6ODQ88-2,10895-6ODQ88,Canceled,2019-09-29,,10895,160,15.29,1
10621-5LSE23-2,10621-5LSE23,Delivered,2019-09-29,,10621,330,98.75,4
10321-6SFO52-1,10321-6SFO52,Delivered,2019-09-30,,10321,150,20.35,1
10793-1NZS03-4,10793-1NZS03,Delivered,2019-09-30,10018,10793,320,64.45,1
10793-1NZS03-2,10793-1NZS03,Delivered,2019-09-30,10018,10793,140,24.63,2
10944-2UUP27-2,10944-2UUP27,Delivered,2019-09-30,10018,10944,410,239.09,3
10793-1NZS03-3,10793-1NZS03,Delivered,2019-09-30,10018,10793,230,70.09,1
10793-1NZS03-1,10793-1NZS03,Delivered,2019-09-30,10018,10793,160,18.98,1
10944-2UUP27-1,10944-2UUP27,Delivered,2019-09-30,10018,10944,240,24.15,1
10321-6SFO52-2,10321-6SFO52,Delivered,2019-09-30,,10321,240,25.46,1
10981-4CAL56-1,10981-4CAL56,Delivered,2019-09-30,10018,10981,320,62.37,1
10321-6SFO52-3,10321-6SFO52,Delivered,2019-09-30,,10321,320,61.68,1
10444-7BKL93-1,10444-7BKL93,Delivered,2019-10-01,,10444,210,105,1
10905-7ZVX13-3,10905-7ZVX13,Delivered,2019-10-02,,10905,150,20.75,4
10092-5IZA15-1,10092-5IZA15,Delivered,2019-10-02,,10092,160,18.65,1
10383-3WYP06-2,10383-3WYP06,Returned,2019-10-02,,10383,150,19.55,4
10905-7ZVX13-1,10905-7ZVX13,Delivered,2019-10-02,,10905,160,18.14,1
10905-7ZVX13-2,10905-7ZVX13,Delivered,2019-10-02,,10905,240,31.24,1
10383-3WYP06-1,10383-3WYP06,Returned,2019-10-02,,10383,230,72.45,1
10827-1HKD65-1,10827-1HKD65,Delivered,2019-10-03,10018,10827,140,25.36,1
10220-1USB89-1,10220-1USB89,Delivered,2019-10-03,10018,10220,230,82.69,1
10067-2ISV48-1,10067-2ISV48,Delivered,2019-10-03,10018,10067,160,19.82,1
10827-1HKD65-3,10827-1HKD65,Delivered,2019-10-03,10018,10827,120,37.04,1
10827-1HKD65-2,10827-1HKD65,Delivered,2019-10-03,10018,10827,320,67.22,1
10827-1HKD65-4,10827-1HKD65,Delivered,2019-10-03,10018,10827,140,23.18,1
10523-5QXU98-1,10523-5QXU98,Delivered,2019-10-03,10018,10523,230,74.03,4
10186-4SZV39-1,10186-4SZV39,Delivered,2019-10-04,,10186,240,25.73,1
10585-0PXZ84-1,10585-0PXZ84,Delivered,2019-10-04,,10585,330,97.71,1
10947-7BKC86-1,10947-7BKC86,Delivered,2019-10-04,,10947,230,87.41,3
10186-4SZV39-2,10186-4SZV39,Delivered,2019-10-04,,10186,220,56.18,1
10400-0FBA99-1,10400-0FBA99,Delivered,2019-10-05,10018,10400,140,20.29,1
10203-8KGY02-1,10203-8KGY02,Delivered,2019-10-05,10018,10203,150,16.36,1
10430-5BDG70-1,10430-5BDG70,Delivered,2019-10-05,10018,10430,220,47.77,1
10029-2XHO76-1,10029-2XHO76,Delivered,2019-10-05,10018,10029,130,32.59,1
10470-5IIZ27-3,10470-5IIZ27,Returned,2019-10-06,,10470,230,80.33,3
10470-5IIZ27-2,10470-5IIZ27,Returned,2019-10-06,,10470,230,74.81,1
10470-5IIZ27-6,10470-5IIZ27,Returned,2019-10-06,,10470,120,33.64,4
10470-5IIZ27-1,10470-5IIZ27,Returned,2019-10-06,,10470,160,16.97,1
10470-5IIZ27-7,10470-5IIZ27,Returned,2019-10-06,,10470,230,80.33,2
10470-5IIZ27-5,10470-5IIZ27,Returned,2019-10-06,,10470,410,243.92,1
10470-5IIZ27-4,10470-5IIZ27,Returned,2019-10-06,,10470,340,11.67,1
10149-4AOP33-1,10149-4AOP33,Delivered,2019-10-07,,10149,160,16.13,1
10508-0YRP84-2,10508-0YRP84,Delivered,2019-10-07,,10508,240,18.9,1
10508-0YRP84-1,10508-0YRP84,Delivered,2019-10-07,,10508,150,18.15,1
10662-3XPR30-1,10662-3XPR30,Delivered,2019-10-08,,10662,150,17.16,1
10219-8QUV23-1,10219-8QUV23,Returned,2019-10-08,,10219,130,30.24,1
10744-2DUQ46-1,10744-2DUQ46,Delivered,2019-10-08,,10744,230,76.39,1
10686-2CXB86-1,10686-2CXB86,Delivered,2019-10-08,,10686,130,33.26,1
10529-7MKN99-1,10529-7MKN99,Delivered,2019-10-09,,10529,340,12.01,1
10005-0YUC56-1,10005-0YUC56,Delivered,2019-10-09,,10005,240,29.14,1
10674-9HCW28-1,10674-9HCW28,Delivered,2019-10-10,,10674,140,21.73,1
10405-8GKZ67-1,10405-8GKZ67,Delivered,2019-10-10,,10405,160,16.97,1
10674-9HCW28-2,10674-9HCW28,Delivered,2019-10-10,,10674,130,29.57,1
10405-8GKZ67-2,10405-8GKZ67,Delivered,2019-10-10,,10405,130,32.93,1
10816-5NIR51-1,10816-5NIR51,Returned,2019-10-10,,10816,150,16.76,3
10857-8FJY96-1,10857-8FJY96,Delivered,2019-10-11,,10857,150,22.14,1
10561-6NYR70-1,10561-6NYR70,Delivered,2019-10-11,,10561,230,80.33,1
10857-8FJY96-2,10857-8FJY96,Delivered,2019-10-11,,10857,340,13.28,1
10759-8EXH99-1,10759-8EXH99,Delivered,2019-10-12,,10759,160,16.46,1
10593-6UPT60-1,10593-6UPT60,Delivered,2019-10-13,,10593,240,28.88,1
10593-6UPT60-2,10593-6UPT60,Delivered,2019-10-13,,10593,160,16.63,2
10593-6UPT60-4,10593-6UPT60,Delivered,2019-10-13,,10593,240,30.19,1
10629-2BOR16-2,10629-2BOR16,Delivered,2019-10-13,,10629,240,27.83,2
10836-9QFC14-1,10836-9QFC14,Delivered,2019-10-13,,10836,330,116.42,1
10629-2BOR16-1,10629-2BOR16,Delivered,2019-10-13,,10629,140,23.67,1
10593-6UPT60-3,10593-6UPT60,Delivered,2019-10-13,,10593,160,15.62,1
10712-2EJK23-1,10712-2EJK23,Delivered,2019-10-14,,10712,160,17.14,1
10427-9UHA99-1,10427-9UHA99,Delivered,2019-10-14,10019,10427,160,16.8,1
10799-8ZWG69-1,10799-8ZWG69,Returned,2019-10-14,,10799,320,67.22,1
10291-5OKF68-2,10291-5OKF68,Delivered,2019-10-15,10019,10291,340,13.4,1
10552-5OCE90-1,10552-5OCE90,Delivered,2019-10-15,,10552,230,89.78,1
10094-0NAA81-1,10094-0NAA81,Delivered,2019-10-15,10019,10094,140,24.87,1
10058-9TOI28-1,10058-9TOI28,Delivered,2019-10-15,,10058,430,816.48,1
10094-0NAA81-3,10094-0NAA81,Delivered,2019-10-15,10019,10094,130,33.94,1
10291-5OKF68-5,10291-5OKF68,Delivered,2019-10-15,10019,10291,160,16.13,2
10291-5OKF68-4,10291-5OKF68,Delivered,2019-10-15,10019,10291,340,10.74,1
10291-5OKF68-1,10291-5OKF68,Delivered,2019-10-15,10019,10291,140,20.04,1
10292-3RFU86-1,10292-3RFU86,Delivered,2019-10-15,10019,10292,340,10.97,1
10291-5OKF68-3,10291-5OKF68,Delivered,2019-10-15,10019,10291,310,29.8,1
10552-5OCE90-2,10552-5OCE90,Delivered,2019-10-15,,10552,130,35.62,1
10094-0NAA81-2,10094-0NAA81,Delivered,2019-10-15,10019,10094,310,35.69,1
10765-4MQM88-1,10765-4MQM88,Delivered,2019-10-19,10019,10765,340,12.13,4
10765-4MQM88-2,10765-4MQM88,Delivered,2019-10-19,10019,10765,220,56.78,1
10362-2XEB83-1,10362-2XEB83,Delivered,2019-10-19,,10362,340,14.19,1
10385-4OQF59-1,10385-4OQF59,Delivered,2019-10-19,10019,10385,130,35.63,1
10639-6VVW08-1,10639-6VVW08,Delivered,2019-10-20,,10639,160,15.17,1
10725-8NSY87-1,10725-8NSY87,Delivered,2019-10-21,10019,10725,420,661.5,3
10272-9RNC02-1,10272-9RNC02,Delivered,2019-10-21,10019,10272,120,42.87,1
10272-9RNC02-2,10272-9RNC02,Delivered,2019-10-21,10019,10272,150,21.79,2
10738-7RQZ14-4,10738-7RQZ14,Delivered,2019-10-22,,10738,240,25.36,1
10738-7RQZ14-3,10738-7RQZ14,Delivered,2019-10-22,,10738,240,25.63,1
10738-7RQZ14-2,10738-7RQZ14,Delivered,2019-10-22,,10738,230,87.65,1
10738-7RQZ14-1,10738-7RQZ14,Delivered,2019-10-22,,10738,430,841.43,1
10703-6FMJ21-1,10703-6FMJ21,Delivered,2019-10-22,,10703,230,69.46,1
10817-8ORS97-2,10817-8ORS97,Delivered,2019-10-23,,10817,240,30.04,1
10936-8HRY90-1,10936-8HRY90,Returned,2019-10-23,10019,10936,310,29.11,1
10817-8ORS97-1,10817-8ORS97,Delivered,2019-10-23,,10817,130,35.28,1
10936-8HRY90-2,10936-8HRY90,Returned,2019-10-23,10019,10936,230,83.51,1
10578-3MEP63-2,10578-3MEP63,Delivered,2019-10-26,,10578,410,230.75,1
10135-3YJW16-1,10135-3YJW16,Delivered,2019-10-26,,10135,410,225.68,1
10578-3MEP63-1,10578-3MEP63,Delivered,2019-10-26,,10578,130,31.05,1
10639-6VWF50-1,10639-6VWF50,Returned,2019-10-27,,10639,130,43.75,1
10817-2XHB04-1,10817-2XHB04,Delivered,2019-10-28,,10817,160,14.99,1
10817-2XHB04-2,10817-2XHB04,Delivered,2019-10-28,,10817,150,21.37,1
10655-9TYN53-1,10655-9TYN53,Delivered,2019-10-28,,10655,150,18.85,1
10559-9QNJ35-1,10559-9QNJ35,Delivered,2019-10-28,,10559,130,28.93,1
10728-1XIZ34-1,10728-1XIZ34,Delivered,2019-10-28,,10728,320,80.77,1
10801-3MCZ33-1,10801-3MCZ33,Delivered,2019-10-29,,10801,120,39.69,1
10587-4QAZ96-1,10587-4QAZ96,Delivered,2019-10-29,,10587,240,29.49,1
10276-6TBT32-2,10276-6TBT32,Delivered,2019-10-30,,10276,160,17.99,4
10276-6TBT32-1,10276-6TBT32,Delivered,2019-10-30,,10276,340,15.28,1
10516-7DCB91-1,10516-7DCB91,Delivered,2019-10-31,,10516,240,28.94,1
10561-2FNJ02-3,10561-2FNJ02,Delivered,2019-10-31,,10561,240,30.04,1
10561-2FNJ02-1,10561-2FNJ02,Delivered,2019-10-31,,10561,210,98.12,2
10561-2FNJ02-5,10561-2FNJ02,Delivered,2019-10-31,,10561,340,11.16,1
10561-2FNJ02-4,10561-2FNJ02,Delivered,2019-10-31,,10561,310,30.93,1
10804-9IAX92-1,10804-9IAX92,Delivered,2019-10-31,,10804,240,26.74,1
10516-7DCB91-2,10516-7DCB91,Delivered,2019-10-31,,10516,140,20.29,1
10561-2FNJ02-2,10561-2FNJ02,Delivered,2019-10-31,,10561,340,11.76,1
10804-9IAX92-2,10804-9IAX92,Delivered,2019-10-31,,10804,130,32.81,1
10418-2TPE60-1,10418-2TPE60,Delivered,2019-11-01,,10418,320,72.77,1
10050-1WRQ24-1,10050-1WRQ24,Delivered,2019-11-01,,10050,140,24.34,1
10117-0LBC95-1,10117-0LBC95,Delivered,2019-11-01,,10117,160,17.82,1
10373-1HXB69-1,10373-1HXB69,Returned,2019-11-02,,10373,220,64.5,1
10900-1ZSQ18-1,10900-1ZSQ18,Returned,2019-11-03,,10900,330,102.6,1
10079-4VMQ89-1,10079-4VMQ89,Delivered,2019-11-04,,10079,150,23.25,2
10036-7MGG07-2,10036-7MGG07,Delivered,2019-11-04,10020,10036,410,273.86,1
10036-7MGG07-1,10036-7MGG07,Delivered,2019-11-04,10020,10036,160,18.52,1
10529-9MEC61-1,10529-9MEC61,Delivered,2019-11-05,,10529,160,16.23,1
10429-1FON86-2,10429-1FON86,Delivered,2019-11-06,10020,10429,140,26.37,1
10429-1FON86-1,10429-1FON86,Delivered,2019-11-06,10020,10429,210,113.56,1
10446-4QYX93-1,10446-4QYX93,Delivered,2019-11-07,,10446,130,35.99,1
10030-6YAV74-1,10030-6YAV74,Delivered,2019-11-07,,10030,220,55.68,1
10769-8TYY89-1,10769-8TYY89,Delivered,2019-11-07,10020,10769,160,17.11,1
10030-6YAV74-2,10030-6YAV74,Delivered,2019-11-07,,10030,150,27.23,1
10504-4FXD79-1,10504-4FXD79,Delivered,2019-11-08,10020,10504,310,37.11,2
10504-4FXD79-2,10504-4FXD79,Delivered,2019-11-08,10020,10504,240,23.15,1
10671-2SXV89-2,10671-2SXV89,Delivered,2019-11-09,,10671,150,24.3,1
10671-2SXV89-1,10671-2SXV89,Delivered,2019-11-09,,10671,140,24.34,1
10476-4PBH06-1,10476-4PBH06,Delivered,2019-11-09,,10476,340,12.01,1
10476-4PBH06-2,10476-4PBH06,Delivered,2019-11-09,,10476,240,25.08,1
10980-7DIR35-2,10980-7DIR35,Delivered,2019-11-09,10020,10980,230,92.61,4
10980-7DIR35-1,10980-7DIR35,Delivered,2019-11-09,10020,10980,160,21.17,1
10816-4MOK88-1,10816-4MOK88,Delivered,2019-11-10,,10816,330,106.96,1
10367-6VXA19-2,10367-6VXA19,Delivered,2019-11-10,,10367,340,14.19,1
10771-2RUE97-1,10771-2RUE97,Delivered,2019-11-10,10020,10771,330,106.96,1
10367-6VXA19-1,10367-6VXA19,Delivered,2019-11-10,,10367,410,284,1
10041-4BUM94-1,10041-4BUM94,Delivered,2019-11-10,10020,10041,120,32.55,4
10618-5HLQ33-2,10618-5HLQ33,Delivered,2019-11-11,,10618,150,22.62,1
10618-5HLQ33-1,10618-5HLQ33,Delivered,2019-11-11,,10618,330,111.33,4
10049-7NDN96-1,10049-7NDN96,Delivered,2019-11-11,10020,10049,230,80.21,1
10970-7LKK13-7,10970-7LKK13,Delivered,2019-11-12,,10970,130,35.99,1
10970-7LKK13-6,10970-7LKK13,Delivered,2019-11-12,,10970,220,50.16,1
10970-7LKK13-4,10970-7LKK13,Delivered,2019-11-12,,10970,160,19.23,1
10970-7LKK13-5,10970-7LKK13,Delivered,2019-11-12,,10970,330,99.32,1
10970-7LKK13-3,10970-7LKK13,Delivered,2019-11-12,,10970,160,15.35,1
10787-9JAU51-1,10787-9JAU51,Delivered,2019-11-12,,10787,150,18.22,1
10970-7LKK13-2,10970-7LKK13,Delivered,2019-11-12,,10970,160,16.41,1
10970-7LKK13-1,10970-7LKK13,Delivered,2019-11-12,,10970,230,78.55,2
10831-6KEZ41-1,10831-6KEZ41,Delivered,2019-11-14,,10831,220,54.57,1
10573-7MTR27-4,10573-7MTR27,Delivered,2019-11-14,,10573,150,22.62,1
10573-7MTR27-2,10573-7MTR27,Delivered,2019-11-14,,10573,140,22.31,1
10113-5RZT26-1,10113-5RZT26,Delivered,2019-11-14,,10113,220,47.96,1
10573-7MTR27-1,10573-7MTR27,Delivered,2019-11-14,,10573,320,71.31,1
10573-7MTR27-3,10573-7MTR27,Delivered,2019-11-14,,10573,240,24.81,1
10270-3EOR81-1,10270-3EOR81,Delivered,2019-11-15,,10270,230,77.73,1
10564-1IKT50-1,10564-1IKT50,Delivered,2019-11-15,,10564,140,28.4,1
10270-3EOR81-2,10270-3EOR81,Delivered,2019-11-15,,10270,150,23.25,2
10095-3VAU81-1,10095-3VAU81,Delivered,2019-11-19,,10095,150,21.58,1
10329-0HHX54-1,10329-0HHX54,Delivered,2019-11-19,,10329,410,273.86,1
10329-0HHX54-2,10329-0HHX54,Delivered,2019-11-19,,10329,110,35.71,1
10626-9BZL85-1,10626-9BZL85,Delivered,2019-11-20,,10626,240,26.74,1
10638-8MTM36-2,10638-8MTM36,Delivered,2019-11-21,,10638,240,31.42,1
10346-0FKP17-2,10346-0FKP17,Delivered,2019-11-21,,10346,230,81.86,1
10638-8MTM36-3,10638-8MTM36,Delivered,2019-11-21,,10638,130,32.46,2
10346-0FKP17-1,10346-0FKP17,Delivered,2019-11-21,,10346,430,706.48,1
10638-8MTM36-1,10638-8MTM36,Delivered,2019-11-21,,10638,340,13.46,1
10042-3JHA89-1,10042-3JHA89,Delivered,2019-11-23,10021,10042,110,37.97,1
10748-1SSC68-1,10748-1SSC68,Delivered,2019-11-23,,10748,240,26.18,1
10618-3BTE38-1,10618-3BTE38,Delivered,2019-11-23,10021,10618,330,100.42,3
10598-6UGH09-1,10598-6UGH09,Delivered,2019-11-24,,10598,340,12.86,1
10639-7RZS57-1,10639-7RZS57,Delivered,2019-11-24,10021,10639,130,29.28,2
10641-0DCN71-2,10641-0DCN71,Returned,2019-11-24,,10641,310,30.56,1
10641-0DCN71-1,10641-0DCN71,Returned,2019-11-24,,10641,150,20.32,1
10641-0DCN71-3,10641-0DCN71,Returned,2019-11-24,,10641,210,119.07,1
10651-7TCM74-1,10651-7TCM74,Delivered,2019-11-24,,10651,150,24.09,1
10641-0DCN71-4,10641-0DCN71,Returned,2019-11-24,,10641,160,16.76,1
10202-5AON98-1,10202-5AON98,Delivered,2019-11-25,10021,10202,220,54.57,1
10202-5AON98-2,10202-5AON98,Delivered,2019-11-25,10021,10202,140,28.4,1
10412-7NFB80-1,10412-7NFB80,Delivered,2019-11-26,10021,10412,160,19.4,3
10557-9IGS05-1,10557-9IGS05,Delivered,2019-11-26,,10557,230,95.09,1
10534-1TJH00-1,10534-1TJH00,Delivered,2019-11-27,,10534,220,64.5,1
10678-8KMR26-4,10678-8KMR26,Delivered,2019-11-29,,10678,240,22.05,1
10678-8KMR26-2,10678-8KMR26,Delivered,2019-11-29,,10678,160,14.99,1
10678-8KMR26-1,10678-8KMR26,Delivered,2019-11-29,,10678,150,22.2,1
10557-9RAC45-1,10557-9RAC45,Delivered,2019-11-29,,10557,160,15.7,1
10678-8KMR26-3,10678-8KMR26,Delivered,2019-11-29,,10678,150,21.99,2
10325-9JGK95-2,10325-9JGK95,Delivered,2019-11-30,,10325,150,23.25,1
10325-9JGK95-3,10325-9JGK95,Delivered,2019-11-30,,10325,140,23.33,2
10325-9JGK95-1,10325-9JGK95,Delivered,2019-11-30,,10325,150,22.41,1
10157-4UWP30-1,10157-4UWP30,Delivered,2019-12-01,,10157,150,19.06,1
10915-2LEX47-1,10915-2LEX47,Canceled,2019-12-01,,10915,150,21.58,1
10915-2LEX47-3,10915-2LEX47,Canceled,2019-12-01,,10915,160,17.46,2
10722-8PAA94-1,10722-8PAA94,Delivered,2019-12-01,,10722,320,82.95,1
10915-2LEX47-2,10915-2LEX47,Canceled,2019-12-01,,10915,150,20.95,1
10915-2LEX47-4,10915-2LEX47,Canceled,2019-12-01,,10915,320,74.22,1
10710-1SAF27-1,10710-1SAF27,Delivered,2019-12-01,,10710,230,87.65,1
10110-2OPD83-1,10110-2OPD83,Delivered,2019-12-01,,10110,140,24.34,1
10710-1SAF27-2,10710-1SAF27,Delivered,2019-12-01,,10710,230,75.25,1
10175-7UII28-1,10175-7UII28,Delivered,2019-12-01,,10175,240,29.49,1
10175-7UII28-2,10175-7UII28,Delivered,2019-12-01,,10175,130,37.04,1
10110-2OPD83-2,10110-2OPD83,Delivered,2019-12-01,,10110,230,96.74,1
10331-7RGP76-1,10331-7RGP76,Delivered,2019-12-02,,10331,160,17.82,1
10343-0VHK67-2,10343-0VHK67,Returned,2019-12-03,,10343,160,14.99,1
10177-0JUR04-2,10177-0JUR04,Delivered,2019-12-03,,10177,230,81.86,1
10177-0JUR04-1,10177-0JUR04,Delivered,2019-12-03,,10177,240,23.7,1
10343-0VHK67-1,10343-0VHK67,Returned,2019-12-03,,10343,130,43.04,1
10343-0VHK67-3,10343-0VHK67,Returned,2019-12-03,,10343,160,20.29,1
10631-3YNJ09-2,10631-3YNJ09,Returned,2019-12-04,,10631,320,76.4,1
10631-3YNJ09-3,10631-3YNJ09,Returned,2019-12-04,,10631,140,25.1,1
10631-3YNJ09-1,10631-3YNJ09,Returned,2019-12-04,,10631,160,18.17,1
10850-2KUZ61-1,10850-2KUZ61,Delivered,2019-12-05,,10850,150,21.37,1
10850-2KUZ61-2,10850-2KUZ61,Delivered,2019-12-05,,10850,140,22.82,1
10390-4XDM99-1,10390-4XDM99,Delivered,2019-12-05,,10390,230,83.51,1
10949-1TFP59-1,10949-1TFP59,Delivered,2019-12-06,,10949,330,106.96,1
10311-7TXK15-3,10311-7TXK15,Delivered,2019-12-08,,10311,140,22.57,1
10311-7TXK15-1,10311-7TXK15,Delivered,2019-12-08,,10311,340,9.46,1
10311-7TXK15-2,10311-7TXK15,Delivered,2019-12-08,,10311,140,22.31,1
10311-7TXK15-4,10311-7TXK15,Delivered,2019-12-08,,10311,120,40.48,1
10832-5TYP49-1,10832-5TYP49,Canceled,2019-12-09,,10832,240,25.08,1
10593-8YSJ07-1,10593-8YSJ07,Delivered,2019-12-09,,10593,150,19.9,4
10534-0YUK47-1,10534-0YUK47,Returned,2019-12-10,,10534,110,38.42,1
10483-6WHF63-2,10483-6WHF63,Delivered,2019-12-11,,10483,160,21.7,1
10039-3YAP81-2,10039-3YAP81,Returned,2019-12-11,,10039,140,23.58,1
10483-6WHF63-1,10483-6WHF63,Delivered,2019-12-11,,10483,230,86.82,1
10039-3YAP81-1,10039-3YAP81,Returned,2019-12-11,,10039,110,50.17,1
10553-5XME82-1,10553-5XME82,Delivered,2019-12-14,,10553,340,12.98,1
10646-0DKV10-2,10646-0DKV10,Delivered,2019-12-15,,10646,120,51.2,1
10646-0DKV10-1,10646-0DKV10,Delivered,2019-12-15,,10646,310,40.02,1
10802-3FUW43-2,10802-3FUW43,Delivered,2019-12-16,,10802,340,10.31,1
10802-3FUW43-1,10802-3FUW43,Delivered,2019-12-16,,10802,310,39.29,1
10553-6PYZ24-4,10553-6PYZ24,Delivered,2019-12-19,,10553,140,22.31,1
10438-1XSD98-1,10438-1XSD98,Delivered,2019-12-19,,10438,410,251.04,1
10035-7QUW00-3,10035-7QUW00,Delivered,2019-12-19,10022,10035,150,24.09,1
10035-7QUW00-5,10035-7QUW00,Delivered,2019-12-19,10022,10035,150,19.69,1
10035-7QUW00-1,10035-7QUW00,Delivered,2019-12-19,10022,10035,130,39.51,2
10886-5BLG62-1,10886-5BLG62,Delivered,2019-12-19,,10886,230,92.61,1
10035-7QUW00-2,10035-7QUW00,Delivered,2019-12-19,10022,10035,240,27.01,2
10553-6PYZ24-3,10553-6PYZ24,Delivered,2019-12-19,,10553,240,27.01,4
10553-6PYZ24-1,10553-6PYZ24,Delivered,2019-12-19,,10553,160,18.87,1
10035-7QUW00-4,10035-7QUW00,Delivered,2019-12-19,10022,10035,430,865.24,3
10553-6PYZ24-2,10553-6PYZ24,Delivered,2019-12-19,,10553,160,15.35,1
10490-6XMH59-4,10490-6XMH59,Delivered,2019-12-20,,10490,150,20.74,1
10490-6XMH59-1,10490-6XMH59,Delivered,2019-12-20,,10490,130,38.81,1
10905-3YDK07-1,10905-3YDK07,Delivered,2019-12-20,10022,10905,120,48.82,1
